MU: 7.430923e-01 7.077554e-01 -9.411518e-01 7.634681e-01 1.202121e+00 
algo,mean,variance,S,tail
nv,3.471460e-01,1.343433e-01,5,6.000000e-02
gl,2.303089e-01,7.049448e-01,5,6.000000e-02
nv,3.471690e-01,1.344815e-01,5,6.000000e-02
gl,2.300160e-01,7.007051e-01,5,6.000000e-02
nv,3.463783e-01,1.344664e-01,5,6.000000e-02
gl,2.290114e-01,6.964496e-01,5,6.000000e-02
nv,3.452085e-01,1.340711e-01,5,6.000000e-02
gl,2.285098e-01,6.923854e-01,5,6.000000e-02
nv,3.444182e-01,1.338406e-01,5,6.000000e-02
gl,2.274759e-01,6.882450e-01,5,6.000000e-02
nv,3.436725e-01,1.337207e-01,5,6.000000e-02
gl,2.265978e-01,6.841134e-01,5,6.000000e-02
nv,3.443340e-01,1.342475e-01,5,6.000000e-02
gl,2.258735e-01,6.800335e-01,5,6.000000e-02
nv,3.447547e-01,1.342713e-01,5,6.000000e-02
gl,2.251539e-01,6.759947e-01,5,6.000000e-02
nv,3.446198e-01,1.341316e-01,5,6.000000e-02
gl,2.277511e-01,6.872752e-01,5,6.000000e-02
nv,3.441987e-01,1.339863e-01,5,6.000000e-02
gl,2.272025e-01,6.832624e-01,5,6.000000e-02
nv,3.433834e-01,1.337520e-01,5,6.000000e-02
gl,2.262899e-01,6.793118e-01,5,6.000000e-02
nv,3.427778e-01,1.338455e-01,5,6.000000e-02
gl,2.261538e-01,6.761138e-01,5,6.000000e-02
nv,3.443296e-01,1.343701e-01,5,6.000000e-02
gl,2.255224e-01,6.723808e-01,5,6.000000e-02
nv,3.449667e-01,1.344182e-01,5,6.000000e-02
gl,2.249051e-01,6.685881e-01,5,6.000000e-02
nv,3.446627e-01,1.340835e-01,5,6.000000e-02
gl,2.241911e-01,6.649009e-01,5,6.000000e-02
nv,3.457264e-01,1.346167e-01,5,6.000000e-02
gl,2.233629e-01,6.611872e-01,5,6.000000e-02
nv,3.448412e-01,1.343729e-01,5,6.000000e-02
gl,2.228336e-01,6.575002e-01,5,6.000000e-02
nv,3.452992e-01,1.344419e-01,5,6.000000e-02
gl,2.218532e-01,6.538845e-01,5,6.000000e-02
nv,3.455315e-01,1.343423e-01,5,6.000000e-02
gl,2.227137e-01,6.547592e-01,5,6.000000e-02
nv,3.456263e-01,1.343658e-01,5,6.000000e-02
gl,2.229492e-01,6.518231e-01,5,6.000000e-02
nv,3.459334e-01,1.344616e-01,5,6.000000e-02
gl,2.226579e-01,6.483775e-01,5,6.000000e-02
nv,3.463690e-01,1.347524e-01,5,6.000000e-02
gl,2.222433e-01,6.449713e-01,5,6.000000e-02
nv,3.459339e-01,1.345903e-01,5,6.000000e-02
gl,2.250363e-01,6.625364e-01,5,6.000000e-02
