MU: -4.169320e-01 7.828803e-01 1.603717e+00 -1.630652e+00 -1.912616e+00 
algo,mean,variance,S,tail
nv,2.829507e-02,1.776518e-02,5,1.500000e-01
gl,1.775414e-02,6.001514e-02,5,1.500000e-01
nv,2.808861e-02,1.764121e-02,5,1.500000e-01
gl,1.767925e-02,5.958274e-02,5,1.500000e-01
nv,2.789558e-02,1.751852e-02,5,1.500000e-01
gl,1.755551e-02,5.915589e-02,5,1.500000e-01
nv,2.774331e-02,1.739829e-02,5,1.500000e-01
gl,1.748354e-02,5.873553e-02,5,1.500000e-01
nv,2.754514e-02,1.727939e-02,5,1.500000e-01
gl,1.736802e-02,5.832055e-02,5,1.500000e-01
nv,2.735652e-02,1.716179e-02,5,1.500000e-01
gl,1.727061e-02,5.791104e-02,5,1.500000e-01
nv,2.778303e-02,1.755604e-02,5,1.500000e-01
gl,1.722084e-02,5.751106e-02,5,1.500000e-01
nv,2.758979e-02,1.743850e-02,5,1.500000e-01
gl,1.712822e-02,5.711286e-02,5,1.500000e-01
nv,2.858257e-02,1.814221e-02,5,1.500000e-01
gl,1.702012e-02,5.672045e-02,5,1.500000e-01
nv,2.838559e-02,1.802259e-02,5,1.500000e-01
gl,1.700613e-02,5.633955e-02,5,1.500000e-01
nv,2.820781e-02,1.790402e-02,5,1.500000e-01
gl,1.696090e-02,5.595832e-02,5,1.500000e-01
nv,2.840388e-02,1.789224e-02,5,1.500000e-01
gl,1.685913e-02,5.558156e-02,5,1.500000e-01
nv,2.821203e-02,1.777668e-02,5,1.500000e-01
gl,1.681029e-02,5.521154e-02,5,1.500000e-01
nv,2.802859e-02,1.766231e-02,5,1.500000e-01
gl,1.676661e-02,5.484516e-02,5,1.500000e-01
nv,2.848753e-02,1.813916e-02,5,1.500000e-01
gl,1.686863e-02,5.450875e-02,5,1.500000e-01
nv,2.829940e-02,1.802427e-02,5,1.500000e-01
gl,1.679739e-02,5.415161e-02,5,1.500000e-01
nv,2.828796e-02,1.793152e-02,5,1.500000e-01
gl,1.670560e-02,5.379882e-02,5,1.500000e-01
nv,2.828327e-02,1.783006e-02,5,1.500000e-01
gl,1.664601e-02,5.345013e-02,5,1.500000e-01
nv,2.813494e-02,1.771826e-02,5,1.500000e-01
