MU: 5.242907e-01 -4.717385e-01 -1.095709e+00 8.719267e-01 7.834958e-01 
algo,mean,variance,S,tail
gl,4.971742e-01,1.444187e+01,5,5.000000e-02
nv,4.728286e-01,1.407364e-01,5,5.000000e-02
gl,4.950986e-01,1.435665e+01,5,5.000000e-02
nv,4.716443e-01,1.409635e-01,5,5.000000e-02
gl,4.937427e-01,1.427271e+01,5,5.000000e-02
nv,4.724006e-01,1.410268e-01,5,5.000000e-02
gl,4.961463e-01,1.419905e+01,5,5.000000e-02
nv,4.719728e-01,1.408597e-01,5,5.000000e-02
gl,4.948769e-01,1.411663e+01,5,5.000000e-02
nv,4.723932e-01,1.408284e-01,5,5.000000e-02
gl,4.942655e-01,1.403516e+01,5,5.000000e-02
nv,4.729619e-01,1.410578e-01,5,5.000000e-02
gl,4.940331e-01,1.395665e+01,5,5.000000e-02
nv,4.730301e-01,1.409067e-01,5,5.000000e-02
gl,4.920704e-01,1.387727e+01,5,5.000000e-02
nv,4.739789e-01,1.412170e-01,5,5.000000e-02
gl,4.905734e-01,1.379879e+01,5,5.000000e-02
nv,4.747785e-01,1.413286e-01,5,5.000000e-02
gl,4.923112e-01,1.372652e+01,5,5.000000e-02
nv,4.740781e-01,1.412880e-01,5,5.000000e-02
gl,4.906801e-01,1.364972e+01,5,5.000000e-02
nv,4.736358e-01,1.415052e-01,5,5.000000e-02
gl,4.888291e-01,1.357381e+01,5,5.000000e-02
nv,4.728582e-01,1.417113e-01,5,5.000000e-02
gl,4.870702e-01,1.349865e+01,5,5.000000e-02
nv,4.723068e-01,1.415347e-01,5,5.000000e-02
gl,4.878296e-01,1.343758e+01,5,5.000000e-02
nv,4.713838e-01,1.416248e-01,5,5.000000e-02
gl,4.855208e-01,1.336426e+01,5,5.000000e-02
nv,4.713651e-01,1.416765e-01,5,5.000000e-02
gl,4.849965e-01,1.329196e+01,5,5.000000e-02
nv,4.717892e-01,1.415822e-01,5,5.000000e-02
gl,4.831912e-01,1.321994e+01,5,5.000000e-02
nv,4.724819e-01,1.415471e-01,5,5.000000e-02
gl,4.836618e-01,1.316018e+01,5,5.000000e-02
nv,4.723670e-01,1.414963e-01,5,5.000000e-02
gl,4.825150e-01,1.308979e+01,5,5.000000e-02
nv,4.715851e-01,1.414869e-01,5,5.000000e-02
gl,4.805062e-01,1.302013e+01,5,5.000000e-02
nv,4.699455e-01,1.413477e-01,5,5.000000e-02
gl,4.790855e-01,1.295119e+01,5,5.000000e-02
nv,4.687703e-01,1.410886e-01,5,5.000000e-02
gl,4.778948e-01,1.288288e+01,5,5.000000e-02
nv,4.683931e-01,1.409382e-01,5,5.000000e-02
gl,4.783265e-01,1.281957e+01,5,5.000000e-02
nv,4.686273e-01,1.409190e-01,5,5.000000e-02
gl,4.766271e-01,1.275269e+01,5,5.000000e-02
nv,4.677633e-01,1.408461e-01,5,5.000000e-02
gl,4.773636e-01,1.269272e+01,5,5.000000e-02
nv,4.667437e-01,1.406541e-01,5,5.000000e-02
gl,4.760647e-01,1.262727e+01,5,5.000000e-02
nv,4.672403e-01,1.408550e-01,5,5.000000e-02
gl,4.750425e-01,1.256238e+01,5,5.000000e-02
nv,4.662113e-01,1.406576e-01,5,5.000000e-02
gl,4.735110e-01,1.249818e+01,5,5.000000e-02
nv,4.663396e-01,1.405562e-01,5,5.000000e-02
gl,4.742146e-01,1.243805e+01,5,5.000000e-02
nv,4.662989e-01,1.406143e-01,5,5.000000e-02
gl,4.731831e-01,1.237519e+01,5,5.000000e-02
nv,4.654353e-01,1.403048e-01,5,5.000000e-02
gl,4.744819e-01,1.231826e+01,5,5.000000e-02
nv,4.649002e-01,1.400386e-01,5,5.000000e-02
