MU: 1.370581e+00 2.569893e+00 -2.103890e+00 4.645965e-01 1.885569e+00 
algo,mean,variance,S,tail
nv,4.614943e-05,1.209456e-06,5,3.000000e-01
gl,1.974230e-04,2.842021e-06,5,3.000000e-01
nv,4.588571e-05,1.202553e-06,5,3.000000e-01
gl,1.966608e-04,2.826020e-06,5,3.000000e-01
nv,4.562500e-05,1.195728e-06,5,3.000000e-01
gl,2.051998e-04,2.941126e-06,5,3.000000e-01
nv,4.536723e-05,1.188981e-06,5,3.000000e-01
gl,2.053258e-04,2.924914e-06,5,3.000000e-01
nv,4.511236e-05,1.182309e-06,5,3.000000e-01
gl,2.046534e-04,2.908709e-06,5,3.000000e-01
nv,4.486034e-05,1.175711e-06,5,3.000000e-01
gl,2.037629e-04,2.892688e-06,5,3.000000e-01
nv,4.461111e-05,1.169187e-06,5,3.000000e-01
gl,2.030811e-04,2.876828e-06,5,3.000000e-01
nv,4.436464e-05,1.162735e-06,5,3.000000e-01
gl,2.056508e-04,2.882054e-06,5,3.000000e-01
nv,4.412088e-05,1.156354e-06,5,3.000000e-01
gl,2.053467e-04,2.866637e-06,5,3.000000e-01
nv,4.387978e-05,1.150042e-06,5,3.000000e-01
gl,2.046351e-04,2.851201e-06,5,3.000000e-01
nv,4.364130e-05,1.143799e-06,5,3.000000e-01
gl,2.047023e-04,2.836367e-06,5,3.000000e-01
nv,4.340541e-05,1.137623e-06,5,3.000000e-01
gl,2.044364e-04,2.821489e-06,5,3.000000e-01
nv,4.317204e-05,1.131513e-06,5,3.000000e-01
gl,2.037313e-04,2.806552e-06,5,3.000000e-01
nv,4.294118e-05,1.125469e-06,5,3.000000e-01
gl,2.028861e-04,2.791775e-06,5,3.000000e-01
nv,7.308511e-05,2.851154e-06,5,3.000000e-01
gl,2.020704e-04,2.777135e-06,5,3.000000e-01
nv,7.269841e-05,2.836089e-06,5,3.000000e-01
gl,2.013375e-04,2.762644e-06,5,3.000000e-01
nv,7.231579e-05,2.821182e-06,5,3.000000e-01
gl,2.010082e-04,2.748558e-06,5,3.000000e-01
nv,7.193717e-05,2.806431e-06,5,3.000000e-01
gl,2.007036e-04,2.734598e-06,5,3.000000e-01
nv,7.156250e-05,2.791833e-06,5,3.000000e-01
gl,1.999678e-04,2.720582e-06,5,3.000000e-01
nv,7.119171e-05,2.777386e-06,5,3.000000e-01
gl,1.992849e-04,2.706722e-06,5,3.000000e-01
nv,7.082474e-05,2.763089e-06,5,3.000000e-01
gl,1.989979e-04,2.693435e-06,5,3.000000e-01
nv,7.046154e-05,2.748937e-06,5,3.000000e-01
gl,1.988532e-04,2.680163e-06,5,3.000000e-01
nv,7.010204e-05,2.734930e-06,5,3.000000e-01
gl,1.982762e-04,2.666668e-06,5,3.000000e-01
nv,6.974619e-05,2.721065e-06,5,3.000000e-01
gl,1.980962e-04,2.653434e-06,5,3.000000e-01
nv,6.939394e-05,2.707340e-06,5,3.000000e-01
gl,1.985820e-04,2.642994e-06,5,3.000000e-01
nv,6.904523e-05,2.693752e-06,5,3.000000e-01
gl,1.988088e-04,2.631045e-06,5,3.000000e-01
nv,6.870000e-05,2.680300e-06,5,3.000000e-01
gl,1.979139e-04,2.618111e-06,5,3.000000e-01
nv,6.835821e-05,2.666982e-06,5,3.000000e-01
gl,1.973828e-04,2.605334e-06,5,3.000000e-01
nv,6.801980e-05,2.653796e-06,5,3.000000e-01
gl,1.967447e-04,2.592634e-06,5,3.000000e-01
nv,6.768473e-05,2.640739e-06,5,3.000000e-01
gl,1.961257e-04,2.580082e-06,5,3.000000e-01
nv,6.735294e-05,2.627811e-06,5,3.000000e-01
gl,1.956965e-04,2.567738e-06,5,3.000000e-01
nv,6.702439e-05,2.615008e-06,5,3.000000e-01
gl,1.950151e-04,2.555487e-06,5,3.000000e-01
nv,6.669903e-05,2.602329e-06,5,3.000000e-01
gl,1.941111e-04,2.543305e-06,5,3.000000e-01
nv,6.637681e-05,2.589773e-06,5,3.000000e-01
gl,1.937769e-04,2.531318e-06,5,3.000000e-01
nv,6.605769e-05,2.577337e-06,5,3.000000e-01
gl,1.934380e-04,2.519431e-06,5,3.000000e-01
nv,6.574163e-05,2.565020e-06,5,3.000000e-01
gl,1.946426e-04,2.513979e-06,5,3.000000e-01
nv,8.866667e-05,3.683797e-06,5,3.000000e-01
gl,1.941105e-04,2.502195e-06,5,3.000000e-01
nv,8.824645e-05,3.666367e-06,5,3.000000e-01
gl,1.936369e-04,2.490512e-06,5,3.000000e-01
nv,8.783019e-05,3.649101e-06,5,3.000000e-01
gl,1.935673e-04,2.479424e-06,5,3.000000e-01
nv,8.741784e-05,3.631998e-06,5,3.000000e-01
gl,1.929849e-04,2.467962e-06,5,3.000000e-01
nv,8.700935e-05,3.615053e-06,5,3.000000e-01
gl,1.922200e-04,2.456610e-06,5,3.000000e-01
nv,8.660465e-05,3.598266e-06,5,3.000000e-01
gl,1.927692e-04,2.448561e-06,5,3.000000e-01
nv,8.620370e-05,3.581634e-06,5,3.000000e-01
gl,1.924298e-04,2.437576e-06,5,3.000000e-01
nv,8.580645e-05,3.565156e-06,5,3.000000e-01
gl,1.918051e-04,2.426503e-06,5,3.000000e-01
nv,8.541284e-05,3.548828e-06,5,3.000000e-01
gl,1.913006e-04,2.415517e-06,5,3.000000e-01
nv,8.502283e-05,3.532649e-06,5,3.000000e-01
gl,1.906272e-04,2.404658e-06,5,3.000000e-01
nv,8.472727e-05,3.516620e-06,5,3.000000e-01
gl,1.900998e-04,2.393913e-06,5,3.000000e-01
nv,8.434389e-05,3.500733e-06,5,3.000000e-01
gl,1.898722e-04,2.383440e-06,5,3.000000e-01
nv,8.396396e-05,3.484988e-06,5,3.000000e-01
gl,1.899229e-04,2.373673e-06,5,3.000000e-01
nv,8.358744e-05,3.469385e-06,5,3.000000e-01
gl,1.895099e-04,2.363356e-06,5,3.000000e-01
nv,8.321429e-05,3.453921e-06,5,3.000000e-01
gl,1.891635e-04,2.352969e-06,5,3.000000e-01
nv,8.284444e-05,3.438594e-06,5,3.000000e-01
gl,1.889826e-04,2.342924e-06,5,3.000000e-01
nv,8.247788e-05,3.423402e-06,5,3.000000e-01
gl,1.884869e-04,2.332715e-06,5,3.000000e-01
nv,1.316300e-04,8.965742e-06,5,3.000000e-01
gl,1.882370e-04,2.322699e-06,5,3.000000e-01
nv,1.310526e-04,8.926477e-06,5,3.000000e-01
gl,1.874939e-04,2.312684e-06,5,3.000000e-01
nv,1.304803e-04,8.887555e-06,5,3.000000e-01
gl,1.869155e-04,2.302720e-06,5,3.000000e-01
nv,1.299130e-04,8.848970e-06,5,3.000000e-01
gl,1.921496e-04,2.370715e-06,5,3.000000e-01
nv,1.293506e-04,8.810719e-06,5,3.000000e-01
gl,1.915041e-04,2.360604e-06,5,3.000000e-01
nv,1.287931e-04,8.772797e-06,5,3.000000e-01
gl,1.911649e-04,2.350555e-06,5,3.000000e-01
nv,1.282403e-04,8.735200e-06,5,3.000000e-01
gl,1.922308e-04,2.346460e-06,5,3.000000e-01
nv,1.276923e-04,8.697925e-06,5,3.000000e-01
gl,1.916562e-04,2.336574e-06,5,3.000000e-01
nv,1.271489e-04,8.660965e-06,5,3.000000e-01
gl,1.917075e-04,2.326997e-06,5,3.000000e-01
nv,1.266102e-04,8.624319e-06,5,3.000000e-01
gl,1.911102e-04,2.317281e-06,5,3.000000e-01
nv,1.260759e-04,8.587982e-06,5,3.000000e-01
gl,1.904774e-04,2.307650e-06,5,3.000000e-01
nv,1.255462e-04,8.551949e-06,5,3.000000e-01
gl,1.903664e-04,2.298164e-06,5,3.000000e-01
nv,1.264854e-04,8.520977e-06,5,3.000000e-01
